DATE,REP,WMGT,NRTE,SMPL,HILL,NTIL,NTShB,NSHShB,TIL,GL,DL,ShBL1,ShBL2,ShBL3,ShBL4,ShBL5,ShBL6
,1,AWD,N2,A,3,21,21,1,1,4,1,0,0,0,0,,
,1,AWD,N2,A,3,,,1,2,4,1,0,0,0,0,,
,1,AWD,N2,A,3,,,3,3,4,1,0,0,0,0,,
,1,AWD,N2,A,3,,,1,4,4,1,0,0,0,0,,
,1,AWD,N2,A,4,22,15,3,1,4,1,0,0,0,0,,
,1,AWD,N2,A,4,,,1,2,4,1,0,0,0,0,,
,1,AWD,N2,A,4,,,3,3,4,1,0,0,0,0,,
,1,AWD,N2,A,4,,,3,4,4,1,0,0,0,0,,
,1,AWD,N2,A,5,25,16,1,1,4,1,0,0,0,0,,
,1,AWD,N2,A,5,,,1,2,4,1,0,0,0,0,,
,1,AWD,N2,A,5,,,3,3,4,1,0,0,0,0,,
,1,AWD,N2,A,5,,,1,4,4,1,2,0,0,0,,
,1,AWD,N2,A,6,19,19,3,1,4,1,0,0,0,0,,
,1,AWD,N2,A,6,,,3,2,4,1,0,0,0,0,,
,1,AWD,N2,A,6,,,3,3,4,1,1,0,0,0,,
,1,AWD,N2,A,6,,,3,4,4,1,0,0,0,0,,
,1,AWD,N2,A,7,28,28,3,1,4,1,0,0,0,0,,
,1,AWD,N2,A,7,,,3,2,4,,0,0,0,0,,
,1,AWD,N2,A,7,,,3,3,4,2,0,0,0,0,,
,1,AWD,N2,A,7,,,3,4,4,,0,0,0,0,,
,1,AWD,N2,A,8,20,15,3,1,4,,0,0,0,0,,
,1,AWD,N2,A,8,,,3,2,4,1,0,0,0,0,,
,1,AWD,N2,A,8,,,3,3,4,,0,0,0,0,,
,1,AWD,N2,A,8,,,3,4,4,,0,0,0,0,,
,1,AWD,N2,A,9,14,12,3,1,4,1,0,0,0,0,,
,1,AWD,N2,A,9,,,3,2,4,1,0,0,0,0,,
,1,AWD,N2,A,9,,,3,3,4,1,0,0,0,0,,
,1,AWD,N2,A,9,,,1,4,4,1,0,0,0,0,,
12-Apr-16,1,AWD,N2,B,1,21,11,1,1,3,1,,,,,,
,1,AWD,N2,B,1,,,1,2,3,1,,,,,,
,1,AWD,N2,B,1,,,3,3,4,,,,,,,
,1,AWD,N2,B,1,,,3,4,4,1,,,,,,
,1,AWD,N2,B,2,22,12,3,1,4,1,,,,,,
,1,AWD,N2,B,2,,,3,2,4,1,,,,,,
,1,AWD,N2,B,2,,,3,3,4,1,1,,1,,,
,1,AWD,N2,B,2,,,3,4,4,1,,,,,,
,1,AWD,N2,B,3,23,23,1,1,4,1,,,,,,
,1,AWD,N2,B,3,,,3,2,4,1,,,,,,
,1,AWD,N2,B,3,,,1,3,4,1,,,,,,
,1,AWD,N2,B,3,,,1,4,4,1,,,,,,
,1,AWD,N2,B,4,23,23,3,1,4,1,,,,,,
,1,AWD,N2,B,4,,,1,2,4,1,,,,,,
,1,AWD,N2,B,4,,,1,3,4,1,,,,,,
,1,AWD,N2,B,4,,,3,4,4,1,,,,,,
,1,AWD,N2,B,5,15,15,1,1,4,1,,,,,,
,1,AWD,N2,B,5,,,1,2,4,1,,,,,,
,1,AWD,N2,B,5,,,1,3,4,1,,,,,,
,1,AWD,N2,B,5,,,1,4,4,1,,,,,,
,1,AWD,N2,B,6,25,15,1,1,4,1,,,,,,
,1,AWD,N2,B,6,,,1,2,4,1,,,,,,
,1,AWD,N2,B,6,,,1,3,4,1,,,,,,
,1,AWD,N2,B,6,,,1,4,4,1,,,,,,
,1,AWD,N2,B,7,24,18,1,1,4,1,,,,,,
,1,AWD,N2,B,7,,,3,2,4,1,,,,,,
,1,AWD,N2,B,7,,,1,3,4,1,,,,,,
,1,AWD,N2,B,7,,,1,4,4,1,,,,,,
,1,AWD,N2,B,8,17,17,1,1,4,1,1,,,,,
,1,AWD,N2,B,8,,,1,2,4,1,1,1,,,,
,1,AWD,N2,B,8,,,1,3,4,1,,,,,,
,1,AWD,N2,B,8,,,1,4,4,1,,,,,,
,1,AWD,N2,B,9,15,15,1,1,4,1,1,,,,,
,1,AWD,N2,B,9,,,1,2,4,1,1,1,,,,
,1,AWD,N2,B,9,,,1,3,4,1,,,,,,
,1,AWD,N2,B,9,,,1,4,4,1,,,,,,
12-Apr-16,1,PDL,N1,A,1,15,15,1,1,4,,0,0,0,0,,
,1,PDL,N1,A,1,,,1,2,4,,0,0,0,0,,
,1,PDL,N1,A,1,,,1,3,4,,0,0,0,0,,
,1,PDL,N1,A,1,,,1,4,4,,0,0,0,0,,
,1,PDL,N1,A,2,22,22,1,1,4,1,0,0,0,0,,
,1,PDL,N1,A,2,,,1,2,4,1,0,0,0,0,,
,1,PDL,N1,A,2,,,1,3,4,1,0,0,0,0,,
,1,PDL,N1,A,2,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,A,3,24,24,3,1,4,1,1,0,0,0,,
,1,PDL,N1,A,3,,,3,2,4,1,0,0,0,0,,
,1,PDL,N1,A,3,,,1,3,4,1,0,0,0,0,,
,1,PDL,N1,A,3,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,A,4,18,16,3,1,4,1,1,0,0,0,,
,1,PDL,N1,A,4,,,3,2,4,1,1,0,0,0,,
,1,PDL,N1,A,4,,,1,3,4,,0,0,0,0,,
,1,PDL,N1,A,4,,,1,4,4,,0,0,0,0,,
,1,PDL,N1,A,5,21,19,3,1,4,1,0,0,0,0,,
,1,PDL,N1,A,5,,,1,2,4,1,1,1,0,0,,
,1,PDL,N1,A,5,,,1,3,4,1,0,0,0,0,,
,1,PDL,N1,A,5,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,A,6,16,10,1,1,4,1,0,0,0,0,,
,1,PDL,N1,A,6,,,1,2,4,1,0,0,0,0,,
,1,PDL,N1,A,6,,,1,3,4,1,0,0,0,0,,
,1,PDL,N1,A,6,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,A,7,11,11,1,1,4,1,0,0,0,0,,
,1,PDL,N1,A,7,,,1,2,4,1,0,0,0,0,,
,1,PDL,N1,A,7,,,1,3,4,1,0,0,0,0,,
,1,PDL,N1,A,7,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,A,8,22,22,3,1,4,,0,0,0,0,,
,1,PDL,N1,A,8,,,1,2,4,,0,0,0,0,,
,1,PDL,N1,A,8,,,1,3,4,,0,0,0,0,,
,1,PDL,N1,A,8,,,3,4,4,,0,0,0,0,,
,1,PDL,N1,A,9,16,15,3,1,4,1,0,0,0,0,,
,1,PDL,N1,A,9,,,1,2,4,1,0,0,0,0,,
,1,PDL,N1,A,9,,,1,3,4,1,0,0,0,0,,
,1,PDL,N1,A,9,,,3,4,4,1,0,0,0,0,,
12-Apr-16,1,PDL,N1,B,1,21,21,1,1,4,1,0,0,0,0,,
,1,PDL,N1,B,1,,,3,2,4,1,0,0,0,0,,
,1,PDL,N1,B,1,,,3,3,4,1,0,0,0,0,,
,1,PDL,N1,B,1,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,B,2,15,15,3,1,4,1,0,0,0,0,,
,1,PDL,N1,B,2,,,3,2,4,1,0,0,0,0,,
,1,PDL,N1,B,2,,,3,3,4,1,0,0,0,0,,
,1,PDL,N1,B,2,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,B,3,19,19,1,1,4,1,0,0,0,0,,
,1,PDL,N1,B,3,,,1,2,4,2,0,0,0,0,,
,1,PDL,N1,B,3,,,1,3,4,2,0,0,0,0,,
,1,PDL,N1,B,3,,,3,4,4,1,0,0,0,0,,
,1,PDL,N1,B,4,19,19,3,1,4,,0,0,0,0,,
,1,PDL,N1,B,4,,,3,2,4,1,0,0,0,0,,
,1,PDL,N1,B,4,,,3,3,4,,0,0,0,0,,
,1,PDL,N1,B,4,,,3,4,4,1,0,0,0,0,,
,1,PDL,N1,B,5,17,17,1,1,4,1,0,0,0,0,,
,1,PDL,N1,B,5,,,3,2,4,1,0,0,0,0,,
,1,PDL,N1,B,5,,,1,3,4,1,0,0,0,0,,
,1,PDL,N1,B,5,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,B,6,17,17,3,1,4,1,0,0,0,0,,
,1,PDL,N1,B,6,,,1,2,4,1,0,0,0,0,,
,1,PDL,N1,B,6,,,3,3,4,1,0,0,0,0,,
,1,PDL,N1,B,6,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,B,7,15,13,1,1,4,1,0,0,0,0,,
,1,PDL,N1,B,7,,,1,2,4,1,0,0,0,0,,
,1,PDL,N1,B,7,,,1,3,4,1,0,0,0,0,,
,1,PDL,N1,B,7,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,B,8,23,18,1,1,4,1,0,0,0,0,,
,1,PDL,N1,B,8,,,1,2,4,1,0,0,0,0,,
,1,PDL,N1,B,8,,,3,3,4,1,0,0,0,0,,
,1,PDL,N1,B,8,,,1,4,4,1,0,0,0,0,,
,1,PDL,N1,B,9,16,16,1,1,4,1,0,0,0,0,,
,1,PDL,N1,B,9,,,1,2,4,1,0,0,0,0,,
,1,PDL,N1,B,9,,,1,3,4,1,0,0,0,0,,
,1,PDL,N1,B,9,,,1,4,4,1,0,0,0,0,,
12-Apr-16,1,PDL,N2,A,1,25,22,3,1,4,0,0,0,0,0,,
,1,PDL,N2,A,1,,,3,2,4,0,0,0,0,0,,
,1,PDL,N2,A,1,,,3,3,4,0,0,0,0,0,,
,1,PDL,N2,A,1,,,1,4,4,0,0,0,0,0,,
,1,PDL,N2,A,2,15,14,1,1,4,0,0,0,0,0,,
,1,PDL,N2,A,2,,,1,2,4,0,0,0,0,0,,
,1,PDL,N2,A,2,,,1,3,4,0,0,0,0,0,,
,1,PDL,N2,A,2,,,1,4,4,0,0,0,0,0,,
,1,PDL,N2,A,3,19,18,1,1,4,1,0,0,0,0,,
,1,PDL,N2,A,3,,,1,2,4,1,0,0,0,0,,
,1,PDL,N2,A,3,,,3,3,4,1,0,0,0,0,,
,1,PDL,N2,A,3,,,1,4,4,1,0,0,0,0,,
,1,PDL,N2,A,4,18,18,1,1,4,1,1,1,0,0,,
,1,PDL,N2,A,4,,,1,2,4,1,0,0,0,0,,
,1,PDL,N2,A,4,,,3,3,4,1,0,0,0,0,,
,1,PDL,N2,A,4,,,3,4,4,1,0,0,0,0,,
,1,PDL,N2,A,5,16,14,1,1,4,1,1,0,0,0,,
,1,PDL,N2,A,5,,,1,2,4,0,0,0,0,0,,
,1,PDL,N2,A,5,,,1,3,4,0,0,0,0,0,,
,1,PDL,N2,A,5,,,1,4,4,0,0,0,0,0,,
,1,PDL,N2,A,6,19,19,3,1,4,0,1,0,0,0,,
