"DATE","REP","WMGT","NRTE","SMPL","HILL","NTIL","NTShB","NSHShB","TIL","GL","DL","ShBL1","ShBL2","ShBL3","ShBL4","ShBL5","ShBL6"
"","2","AWD","N2","A","7","","","1","4","2","2","0","0","","","",""
"","2","AWD","N2","A","8","20","20","1","1","2","2","0","1","","","",""
"","2","AWD","N2","A","8","","","3","2","2","2","0","0","","","",""
"","2","AWD","N2","A","8","","","1","3","1","2","0","","","","",""
"","2","AWD","N2","A","8","","","3","4","1","3","0","","","","",""
"","2","AWD","N2","A","9","21","21","1","1","2","2","0","0","","","",""
"","2","AWD","N2","A","9","","","3","2","2","1","0","0","","","",""
"","2","AWD","N2","A","9","","","3","3","1","3","0","","","","",""
"","2","AWD","N2","A","9","","","1","4","2","2","0","0","","","",""
"26-Apr-16","2","AWD","N2","B","1","14","14","1","1","4","1","0","0","","","",""
"","2","AWD","N2","B","1","","","3","2","4","1","0","1","","","",""
"","2","AWD","N2","B","1","","","1","3","2","2","0","0","","","",""
"","2","AWD","N2","B","1","","","1","4","1","3","0","0","","","",""
"","2","AWD","N2","B","2","20","19","3","1","2","2","0","0","","","",""
"","2","AWD","N2","B","2","","","1","2","2","2","0","0","","","",""
"","2","AWD","N2","B","2","","","3","3","1","3","0","0","","","",""
"","2","AWD","N2","B","2","","","1","4","2","2","0","0","","","",""
"","2","AWD","N2","B","3","15","15","1","1","1","3","0","0","","","",""
"","2","AWD","N2","B","3","","","1","2","2","2","0","0","","","",""
"","2","AWD","N2","B","3","","","3","3","1","3","0","0","","","",""
"","2","AWD","N2","B","3","","","1","4","2","2","0","0","","","",""
"","2","AWD","N2","B","4","35","35","3","1","2","2","0","0","","","",""
"","2","AWD","N2","B","4","","","1","2","2","2","0","0","","","",""
"","2","AWD","N2","B","4","","","1","3","1","3","0","0","","","",""
"","2","AWD","N2","B","4","","","3","4","1","3","0","0","","","",""
"","2","AWD","N2","B","5","17","17","1","1","2","2","0","0","","","",""
"","2","AWD","N2","B","5","","","1","2","2","2","0","0","","","",""
"","2","AWD","N2","B","5","","","1","3","1","3","0","0","","","",""
"","2","AWD","N2","B","5","","","1","4","2","2","0","0","","","",""
"","2","AWD","N2","B","6","29","19","1","1","2","2","0","0","","","",""
"","2","AWD","N2","B","6","","","3","2","1","3","0","1","","","",""
"","2","AWD","N2","B","6","","","1","3","2","2","0","0","","","",""
"","2","AWD","N2","B","6","","","1","4","1","3","0","0","","","",""
"","2","AWD","N2","B","7","22","22","1","1","2","2","0","0","","","",""
"","2","AWD","N2","B","7","","","1","2","1","3","0","0","","","",""
"","2","AWD","N2","B","7","","","1","3","2","2","0","0","","","",""
"","2","AWD","N2","B","7","","","1","4","2","2","0","0","","","",""
"","2","AWD","N2","B","8","15","15","1","1","2","1","0","0","","","",""
"","2","AWD","N2","B","8","","","1","2","2","2","0","0","","","",""
"","2","AWD","N2","B","8","","","1","3","2","2","0","0","","","",""
"","2","AWD","N2","B","8","","","1","4","1","3","0","0","","","",""
"","2","AWD","N2","B","9","21","21","1","1","2","2","0","0","","","",""
"","2","AWD","N2","B","9","","","1","2","1","3","0","0","","","",""
"","2","AWD","N2","B","9","","","3","3","2","2","0","0","","","",""
"","2","AWD","N2","B","9","","","1","4","1","3","0","0","","","",""
"26-Apr-16","2","PDL","N1","A","1","13","12","1","1","3","1","0","0","0","","",""
"","2","PDL","N1","A","1","","","1","2","2","2","0","0","","","",""
"","2","PDL","N1","A","1","","","1","3","3","1","0","0","0","","",""
"","2","PDL","N1","A","1","","","1","4","3","1","0","0","0","","",""
"","2","PDL","N1","A","2","19","19","1","1","2","2","0","0","","","",""
"","2","PDL","N1","A","2","","","1","2","3","1","0","0","0","","",""
"","2","PDL","N1","A","2","","","3","3","2","2","0","1","","","",""
"","2","PDL","N1","A","2","","","1","4","2","2","0","0","","","",""
"","2","PDL","N1","A","3","23","23","1","1","3","1","0","0","0","","",""
"","2","PDL","N1","A","3","","","3","2","2","2","0","0","","","",""
"","2","PDL","N1","A","3","","","1","3","1","3","0","","","","",""
"","2","PDL","N1","A","3","","","3","4","2","2","0","0","","","",""
"","2","PDL","N1","A","4","17","17","1","1","2","2","0","0","","","",""
"","2","PDL","N1","A","4","","","1","2","1","3","0","","","","",""
"","2","PDL","N1","A","4","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","A","4","","","1","4","1","3","0","","","","",""
"","2","PDL","N1","A","5","24","24","1","1","2","2","0","0","","","",""
"","2","PDL","N1","A","5","","","3","2","1","3","0","","","","",""
"","2","PDL","N1","A","5","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","A","5","","","3","4","2","2","0","1","","","",""
"","2","PDL","N1","A","6","18","18","1","1","2","2","0","0","","","",""
"","2","PDL","N1","A","6","","","1","2","1","3","0","","","","",""
"","2","PDL","N1","A","6","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","A","6","","","1","4","1","3","0","","","","",""
"","2","PDL","N1","A","7","16","16","1","1","2","2","0","0","","","",""
"","2","PDL","N1","A","7","","","3","2","2","2","0","1","","","",""
"","2","PDL","N1","A","7","","","1","3","1","3","0","","","","",""
"","2","PDL","N1","A","7","","","1","4","2","2","0","0","","","",""
"","2","PDL","N1","A","8","15","15","1","1","1","3","0","","","","",""
"","2","PDL","N1","A","8","","","1","2","2","2","0","0","","","",""
"","2","PDL","N1","A","8","","","1","3","1","3","0","","","","",""
"","2","PDL","N1","A","8","","","3","4","2","2","0","1","","","",""
"","2","PDL","N1","A","9","14","14","1","1","1","2","0","","","","",""
"","2","PDL","N1","A","9","","","1","2","2","2","0","0","","","",""
"","2","PDL","N1","A","9","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","A","9","","","1","4","1","3","0","","","","",""
"26-Apr-16","2","PDL","N1","B","1","19","19","1","1","2","2","0","0","","","",""
"","2","PDL","N1","B","1","","","1","2","2","2","0","0","","","",""
"","2","PDL","N1","B","1","","","1","3","1","3","0","","","","",""
"","2","PDL","N1","B","1","","","1","4","2","2","0","0","","","",""
"","2","PDL","N1","B","2","15","15","1","1","1","3","0","","","","",""
"","2","PDL","N1","B","2","","","1","2","2","2","0","0","","","",""
"","2","PDL","N1","B","2","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","B","2","","","1","4","1","3","0","","","","",""
"","2","PDL","N1","B","3","19","19","1","1","2","2","0","0","","","",""
"","2","PDL","N1","B","3","","","1","2","2","2","0","0","","","",""
"","2","PDL","N1","B","3","","","1","3","1","3","0","","","","",""
"","2","PDL","N1","B","3","","","1","4","2","2","0","0","","","",""
"","2","PDL","N1","B","4","16","16","1","1","2","3","0","0","","","",""
"","2","PDL","N1","B","4","","","1","2","1","2","0","","","","",""
"","2","PDL","N1","B","4","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","B","4","","","1","4","2","2","0","0","","","",""
"","2","PDL","N1","B","5","19","19","3","1","2","2","0","1","","","",""
"","2","PDL","N1","B","5","","","1","2","1","3","0","0","","","",""
"","2","PDL","N1","B","5","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","B","5","","","1","4","2","2","0","0","","","",""
"","2","PDL","N1","B","6","17","17","3","1","1","3","0","","","","",""
"","2","PDL","N1","B","6","","","1","2","1","3","0","","","","",""
"","2","PDL","N1","B","6","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","B","6","","","1","4","2","2","0","0","","","",""
"","2","PDL","N1","B","7","18","18","3","1","2","2","0","1","","","",""
"","2","PDL","N1","B","7","","","1","2","2","2","0","0","","","",""
"","2","PDL","N1","B","7","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","B","7","","","1","4","2","2","0","0","","","",""
"","2","PDL","N1","B","8","16","16","1","1","2","2","0","0","","","",""
"","2","PDL","N1","B","8","","","1","2","1","3","0","","","","",""
"","2","PDL","N1","B","8","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","B","8","","","1","4","1","3","0","","","","",""
"","2","PDL","N1","B","9","20","20","1","1","2","2","0","0","","","",""
"","2","PDL","N1","B","9","","","1","2","1","3","0","","","","",""
"","2","PDL","N1","B","9","","","1","3","2","2","0","0","","","",""
"","2","PDL","N1","B","9","","","1","4","2","2","0","0","","","",""
"26-Apr-16","2","PDL","N2","A","1","19","19","1","1","2","2","0","0","","","",""
"","2","PDL","N2","A","1","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","A","1","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","A","1","","","1","4","1","3","0","","","","",""
"","2","PDL","N2","A","2","19","19","1","1","2","2","0","0","","","",""
"","2","PDL","N2","A","2","","","1","2","1","3","0","","","","",""
"","2","PDL","N2","A","2","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","A","2","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","A","3","27","27","1","1","1","3","0","","","","",""
"","2","PDL","N2","A","3","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","A","3","","","3","3","2","3","0","1","","","",""
"","2","PDL","N2","A","3","","","1","4","1","3","0","","","","",""
"","2","PDL","N2","A","4","13","13","1","1","2","2","0","0","","","",""
"","2","PDL","N2","A","4","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","A","4","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","A","4","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","A","5","25","25","1","1","1","3","0","","","","",""
"","2","PDL","N2","A","5","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","A","5","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","A","5","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","A","6","14","14","1","1","2","2","0","0","","","",""
"","2","PDL","N2","A","6","","","1","2","1","3","0","","","","",""
"","2","PDL","N2","A","6","","","3","3","2","2","0","1","","","",""
"","2","PDL","N2","A","6","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","A","7","18","18","1","1","1","3","0","","","","",""
"","2","PDL","N2","A","7","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","A","7","","","1","3","1","3","0","","","","",""
"","2","PDL","N2","A","7","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","A","8","27","27","1","1","2","2","0","0","","","",""
"","2","PDL","N2","A","8","","","3","2","1","3","0","","","","",""
"","2","PDL","N2","A","8","","","1","3","2","2","0","1","","","",""
"","2","PDL","N2","A","8","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","A","9","11","11","1","1","2","2","0","0","","","",""
"","2","PDL","N2","A","9","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","A","9","","","1","3","1","3","0","","","","",""
"","2","PDL","N2","A","9","","","1","4","2","2","0","0","","","",""
"26-Apr-16","2","PDL","N2","B","1","24","20","3","1","2","2","0","0","","","",""
"","2","PDL","N2","B","1","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","B","1","","","3","3","2","3","0","1","","","",""
"","2","PDL","N2","B","1","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","B","2","20","20","1","1","1","3","0","","","","",""
"","2","PDL","N2","B","2","","","3","2","2","2","0","1","","","",""
"","2","PDL","N2","B","2","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","B","2","","","1","4","1","3","0","","","","",""
"","2","PDL","N2","B","3","24","24","1","1","2","2","0","0","","","",""
"","2","PDL","N2","B","3","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","B","3","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","B","3","","","1","4","1","3","0","","","","",""
"","2","PDL","N2","B","4","26","20","1","1","1","3","0","","","","",""
"","2","PDL","N2","B","4","","","3","2","2","2","0","1","","","",""
"","2","PDL","N2","B","4","","","1","3","1","3","0","","","","",""
"","2","PDL","N2","B","4","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","B","5","15","15","1","1","2","2","0","0","","","",""
"","2","PDL","N2","B","5","","","1","2","1","3","0","","","","",""
"","2","PDL","N2","B","5","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","B","5","","","1","4","1","3","0","","","","",""
"","2","PDL","N2","B","6","22","22","1","1","1","3","0","","","","",""
"","2","PDL","N2","B","6","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","B","6","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","B","6","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","B","7","24","24","1","1","1","3","0","","","","",""
"","2","PDL","N2","B","7","","","3","2","2","2","0","1","","","",""
"","2","PDL","N2","B","7","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","B","7","","","1","4","1","3","0","","","","",""
"","2","PDL","N2","B","8","19","19","1","1","1","3","0","","","","",""
"","2","PDL","N2","B","8","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","B","8","","","3","3","2","2","0","1","","","",""
"","2","PDL","N2","B","8","","","1","4","2","2","0","0","","","",""
"","2","PDL","N2","B","9","30","23","1","1","1","3","0","","","","",""
"","2","PDL","N2","B","9","","","1","2","2","2","0","0","","","",""
"","2","PDL","N2","B","9","","","1","3","2","2","0","0","","","",""
"","2","PDL","N2","B","9","","","1","4","1","3","0","","","","",""
"26-Apr-16","3","AWD","N1"," A","1","19","16","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," A","1","","","3","2","3","3","0","0","0","","",""
"","3","AWD","N1"," A","1","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," A","1","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," A","2","16","10","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," A","2","","","3","2","3","3","0","0","0","","",""
"","3","AWD","N1"," A","2","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," A","2","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," A","3","12","7","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," A","3","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," A","3","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," A","3","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," A","4","21","17","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," A","4","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," A","4","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," A","4","","","3","4","3","3","0","0","0","","",""
"","3","AWD","N1"," A","5","18","12","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," A","5","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," A","5","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," A","5","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," A","6","23","13","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," A","6","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," A","6","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," A","6","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," A","7","19","11","3","1","2","3","0","0","","","",""
"","3","AWD","N1"," A","7","","","3","2","2","3","0","0","","","",""
"","3","AWD","N1"," A","7","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," A","7","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," A","8","14","10","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," A","8","","","4","2","3","2","0","0","0","","",""
"","3","AWD","N1"," A","8","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," A","8","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," A","9","15","8","3","1","2","3","0","0","","","",""
"","3","AWD","N1"," A","9","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," A","9","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," A","9","","","3","4","3","2","0","0","0","","",""
"26-Apr-16","3","AWD","N1"," B","1","20","20","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," B","1","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," B","1","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," B","1","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," B","2","15","7","3","1","3","3","0","0","0","","",""
"","3","AWD","N1"," B","2","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," B","2","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," B","2","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," B","3","12","9","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," B","3","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," B","3","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," B","3","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," B","4","19","10","3","1","3","3","0","0","0","","",""
"","3","AWD","N1"," B","4","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," B","4","","","3","3","3","3","0","0","0","","",""
"","3","AWD","N1"," B","4","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," B","5","16","12","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," B","5","","","3","2","2","2","0","0","","","",""
"","3","AWD","N1"," B","5","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," B","5","","","3","4","3","3","0","0","0","","",""
"","3","AWD","N1"," B","6","19","15","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," B","6","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," B","6","","","3","3","2","2","0","0","","","",""
"","3","AWD","N1"," B","6","","","3","4","3","3","0","0","0","","",""
"","3","AWD","N1"," B","7","13","8","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," B","7","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," B","7","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," B","7","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N1"," B","8","18","9","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," B","8","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," B","8","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," B","8","","","3","4","2","2","0","0","","","",""
"","3","AWD","N1"," B","9","17","11","3","1","3","2","0","0","0","","",""
"","3","AWD","N1"," B","9","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N1"," B","9","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N1"," B","9","","","3","4","3","2","0","0","0","","",""
"26-Apr-16","3","AWD","N2","A","1","24","17","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","A","1","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","A","1","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","A","1","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","A","2","17","8","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","A","2","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","A","2","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","A","2","","","3","4","2","2","0","0","","","",""
"","3","AWD","N2","A","3","12","7","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","A","3","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","A","3","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","A","3","","","3","4","3","3","0","0","0","","",""
"","3","AWD","N2","A","4","19","10","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","A","4","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","A","4","","","3","3","2","2","0","0","","","",""
"","3","AWD","N2","A","4","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","A","5","12","6","3","1","3","3","0","0","0","","",""
"","3","AWD","N2","A","5","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","A","5","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","A","5","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","A","6","27","20","3","1","2","2","0","0","","","",""
"","3","AWD","N2","A","6","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","A","6","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","A","6","","","3","4","3","3","0","0","0","","",""
"","3","AWD","N2","A","7","23","17","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","A","7","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","A","7","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","A","7","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","A","8","21","15","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","A","8","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","A","8","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","A","8","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","A","9","20","20","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","A","9","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","A","9","","","3","3","3","3","0","0","0","","",""
"","3","AWD","N2","A","9","","","3","4","2","3","0","0","","","",""
"26-Apr-16","3","AWD","N2","B","1","22","10","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","B","1","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","B","1","","","3","3","2","2","0","0","","","",""
"","3","AWD","N2","B","1","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","B","2","19","11","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","B","2","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","B","2","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","B","2","","","3","4","2","2","0","0","","","",""
"","3","AWD","N2","B","3","17","9","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","B","3","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","B","3","","","3","3","2","3","0","0","","","",""
"","3","AWD","N2","B","3","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","B","4","15","10","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","B","4","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","B","4","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","B","4","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","B","5","16","8","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","B","5","","","3","2","3","3","0","0","0","","",""
"","3","AWD","N2","B","5","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","B","5","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","B","6","19","9","3","1","2","2","0","0","","","",""
"","3","AWD","N2","B","6","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","B","6","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","B","6","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","B","7","16","11","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","B","7","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","B","7","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","B","7","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","B","8","19","10","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","B","8","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","B","8","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","B","8","","","3","4","3","2","0","0","0","","",""
"","3","AWD","N2","B","9","9","5","3","1","3","2","0","0","0","","",""
"","3","AWD","N2","B","9","","","3","2","3","2","0","0","0","","",""
"","3","AWD","N2","B","9","","","3","3","3","2","0","0","0","","",""
"","3","AWD","N2","B","9","","","3","4","3","2","0","0","0","","",""
"26-Apr-16","3","PDL","N1","A","1","13","7","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","A","1","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","A","1","","","3","3","3","3","0","0","0","","",""
"","3","PDL","N1","A","1","","","3","4","3","3","0","0","0","","",""
"","3","PDL","N1","A","2","21","13","3","1","3","3","0","0","0","","",""
"","3","PDL","N1","A","2","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","A","2","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","A","2","","","3","4","3","3","0","0","0","","",""
"","3","PDL","N1","A","3","23","17","3","1","2","2","0","0","","","",""
"","3","PDL","N1","A","3","","","3","2","2","2","0","0","","","",""
"","3","PDL","N1","A","3","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","A","3","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","A","4","24","17","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","A","4","","","3","2","2","2","0","0","","","",""
"","3","PDL","N1","A","4","","","3","3","3","3","0","0","0","","",""
"","3","PDL","N1","A","4","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","A","5","15","6","3","1","2","3","0","0","","","",""
"","3","PDL","N1","A","5","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","A","5","","","3","3","2","2","0","0","","","",""
"","3","PDL","N1","A","5","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","A","6","19","14","3","1","2","2","0","0","","","",""
"","3","PDL","N1","A","6","","","3","2","2","2","0","0","","","",""
"","3","PDL","N1","A","6","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","A","6","","","3","4","2","2","0","0","","","",""
"","3","PDL","N1","A","7","13","7","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","A","7","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","A","7","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","A","7","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","A","8","21","18","3","1","2","2","0","0","","","",""
"","3","PDL","N1","A","8","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","A","8","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","A","8","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","A","9","15","10","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","A","9","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","A","9","","","3","3","3","3","0","0","0","","",""
"","3","PDL","N1","A","9","","","3","4","3","2","0","0","0","","",""
"26-Apr-16","3","PDL","N1","B","1","20","19","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","B","1","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","B","1","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","B","1","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","B","2","17","11","3","1","2","3","0","0","","","",""
"","3","PDL","N1","B","2","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","B","2","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","B","2","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","B","3","18","7","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","B","3","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","B","3","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","B","3","","","3","4","3","3","0","0","0","","",""
"","3","PDL","N1","B","4","12","6","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","B","4","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","B","4","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","B","4","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","B","5","20","12","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","B","5","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","B","5","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","B","5","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","B","6","14","8","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","B","6","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","B","6","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","B","6","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","B","7","24","10","3","1","3","3","0","0","0","","",""
