TRT,REP,WMGT,SMPL,NRTE,HILL,HGHT,NTIL,NTShB,TIL1,SHB1,GL1,DL1,SLA1,SLB1,SLC1,SLD1,SLE1,SLF1,TIL2,SHB2,GL2,DL2,SLA2,SLB2,SLC2,SLD2,SLE2,SLF2,TIL3,SHB3,GL3,DL3,SLA3,SLB3,SLC3,SLD3,SLE3,SLF3,TIL4,SHB4,GL4,DL4,SLA4,SLB4,SLC4,SLD4,SLE4,SLF4
T1,2,FLD,A,N0,6,52.5,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,2,FLD,A,N0,7,44.3,23,2,1,2,4,0,,,1,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T1,2,FLD,A,N0,8,53.5,22,2,1,1,5,0,,,1,,,,2,,5,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T1,2,FLD,A,N0,9,55.2,25,1,1,1,4,0,,,1,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,2,FLD,B,N0,1,47.5,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,2,FLD,B,N0,2,45.5,17,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,2,FLD,B,N0,3,50.5,19,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T1,2,FLD,B,N0,4,61.2,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,2,FLD,B,N0,5,51.5,25,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,2,FLD,B,N0,6,46.5,17,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,2,FLD,B,N0,7,45.5,12,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T1,2,FLD,B,N0,8,42.5,21,1,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,2,FLD,B,N0,9,57,28,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,3,FLD,A,N0,1,42.1,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,3,FLD,A,N0,2,40.7,12,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,3,FLD,A,N0,3,44,13,1,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T1,3,FLD,A,N0,4,45.1,12,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,3,FLD,A,N0,5,44.8,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,3,FLD,A,N0,6,46.5,25,1,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,3,FLD,A,N0,7,47.6,25,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,3,FLD,A,N0,8,48,15,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T1,3,FLD,A,N0,9,53.7,20,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,3,FLD,B,N0,1,46.2,16,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,3,FLD,B,N0,2,51.5,25,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,3,FLD,B,N0,3,55.7,13,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,3,FLD,B,N0,4,47.5,21,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,3,FLD,B,N0,5,45,22,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,3,FLD,B,N0,6,46.2,24,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T1,3,FLD,B,N0,7,47,26,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,3,FLD,B,N0,8,46.8,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,3,FLD,B,N0,9,50.4,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T1,4,FLD,A,N0,1,51.4,16,2,1,1,4,0,,,,4,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,A,N0,2,55,23,2,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,4,FLD,A,N0,3,52.3,14,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,A,N0,4,55.6,20,3,1,1,5,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,A,N0,5,50.8,16,2,1,,4,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,A,N0,6,56.2,22,1,1,1,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,A,N0,7,54.3,18,1,1,,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,4,FLD,A,N0,8,51.9,23,2,1,,5,0,,,,4,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,A,N0,9,56.7,20,1,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,B,N0,1,63.1,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,B,N0,2,55.1,8,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T1,4,FLD,B,N0,3,65.2,29,4,1,1,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,B,N0,4,67.5,25,1,1,,5,0,1,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,B,N0,5,59,25,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,B,N0,6,61.4,25,1,1,,5,0,,,,1,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,B,N0,7,61.9,19,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,B,N0,8,61,19,1,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T1,4,FLD,B,N0,9,67,12,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T2,1,FLD,A,N1,1,59.5,21,2,1,2,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,2,,,,,
T2,1,FLD,A,N1,2,65.2,28,3,1,2,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T2,1,FLD,A,N1,3,56.5,23,2,1,3,5,0,,,,2,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,A,N1,4,66.5,22,1,1,2,5,0,,,,2,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,A,N1,5,67.2,21,2,1,2,5,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,A,N1,6,65,23,2,1,2,5,0,,,,2,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,A,N1,7,62.5,22,3,1,3,5,0,,,2,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T2,1,FLD,A,N1,8,66,25,2,1,2,5,0,,,2,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,A,N1,9,66.5,33,3,1,2,5,0,,,2,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T2,1,FLD,B,N1,1,55,24,4,1,2,4,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,1,FLD,B,N1,2,58.4,16,1,1,,5,0,,,,1,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,B,N1,3,62.5,25,3,1,2,5,0,,,,2,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T2,1,FLD,B,N1,4,68.3,20,1,1,,5,0,,,,1,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T2,1,FLD,B,N1,5,53.6,25,3,1,1,5,0,,,,2,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,B,N1,6,53,14,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,B,N1,7,58.4,17,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,B,N1,8,55,20,2,1,1,4,0,,,,1,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T2,1,FLD,B,N1,9,61.2,25,0,1,2,5,0,,,,1,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T2,2,FLD,A,N1,1,61,26,4,1,,4,1,,,,,,,2,2,3,2,,,,,3,,3,1,4,1,,,,,3,,4,1,5,1,,,,,,
T2,2,FLD,A,N1,2,58,26,6,1,1,5,0,,,3,,,,2,2,3,1,,,,,,,3,1,4,1,,,,,,,4,2,2,1,,,,,,
T2,2,FLD,A,N1,3,60.8,29,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,1,,,,,,
T2,2,FLD,A,N1,4,53.5,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,1,,,,,,
T2,2,FLD,A,N1,5,60.5,30,7,1,2,5,0,,,,,,,2,1,5,0,,,,,,,3,2,4,1,,,,,,,4,1,4,1,,,,,,
T2,2,FLD,A,N1,6,59.5,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,2,FLD,A,N1,7,56.2,22,5,1,,5,0,,,,,2,,2,1,5,1,,,,,,,3,1,6,1,,,,,,3,4,1,4,1,,,,,3,
T2,2,FLD,A,N1,8,71.5,25,8,1,2,5,0,,,,,,,2,1,6,0,,,,,,,3,1,4,1,,,,,,,4,1,5,1,,,,,,
T2,2,FLD,A,N1,9,63.2,21,8,1,2,4,2,,,,,,,2,2,4,1,,,,,,,3,1,4,2,,,,,3,3,4,2,5,1,,,,,,
T2,2,FLD,B,N1,1,57.5,19,4,1,1,3,1,,,,,,,2,1,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,2,FLD,B,N1,2,63.5,23,4,1,1,5,0,,,,,,,2,1,4,1,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,2,FLD,B,N1,3,57.2,29,8,1,,5,0,,,,,2,,2,1,5,0,,,,,,,3,1,5,0,,,,,,,4,1,5,0,,,,,3,
T2,2,FLD,B,N1,4,69.2,19,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,2,FLD,B,N1,5,68.5,31,6,1,2,3,0,,,3,,,,2,,3,0,,,3,,,,3,1,5,0,,,,,,,4,1,5,0,,,,,,
T2,2,FLD,B,N1,6,62.5,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,5,0,,,,,,
T2,2,FLD,B,N1,7,61.5,28,5,1,1,5,1,,,,,,,2,,4,1,,,,,,,3,1,4,1,,,,,,,4,,4,1,,,,,,
T2,2,FLD,B,N1,8,67,28,0,1,,4,1,,,,,,,2,,5,0,,,,,,,3,,5,1,,,,,,,4,,5,0,,,,,,
T2,2,FLD,B,N1,9,62.5,23,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T2,3,FLD,A,N1,1,61.6,20,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T2,3,FLD,A,N1,2,59.6,31,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,A,N1,3,61,26,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,A,N1,4,54,18,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,A,N1,5,61,25,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T2,3,FLD,A,N1,6,59,24,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,A,N1,7,56,20,0,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,A,N1,8,64,34,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,A,N1,9,58,22,0,1,,7,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T2,3,FLD,B,N1,1,56.5,27,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,B,N1,2,60,42,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,B,N1,3,58,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,B,N1,4,53,20,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,B,N1,5,56,13,0,1,,6,0,,,,,,,2,,5,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,B,N1,6,59,37,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,6,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,B,N1,7,60,24,0,1,,6,0,,,,,,,2,,6,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,B,N1,8,60.3,32,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,3,FLD,B,N1,9,61.5,23,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,A,N1,1,60.2,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,A,N1,2,71.1,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,A,N1,3,66.3,23,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,A,N1,4,52.5,18,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T2,4,FLD,A,N1,5,70.5,28,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,A,N1,6,63,28,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,A,N1,7,67.2,16,1,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,A,N1,8,60.9,26,4,1,1,5,0,1,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,1,,
T2,4,FLD,A,N1,9,56.3,24,2,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T2,4,FLD,B,N1,1,56,18,1,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,B,N1,2,49.5,15,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,B,N1,3,57.2,22,1,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,B,N1,4,49.5,18,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T2,4,FLD,B,N1,5,54,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,B,N1,6,53.2,10,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T2,4,FLD,B,N1,7,56,14,1,1,,5,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,B,N1,8,51.1,13,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T2,4,FLD,B,N1,9,60.7,23,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,1,FLD,A,N2,1,57.2,26,1,1,,5,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,A,N2,2,54,17,2,1,1,4,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,A,N2,3,57.5,21,2,1,2,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,A,N2,4,56,17,1,1,1,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,A,N2,5,68.1,16,4,1,2,5,0,,,,1,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,1,FLD,A,N2,6,52.9,15,1,1,,4,0,,,,1,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,A,N2,7,60.4,20,2,1,1,5,0,,,,1,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,A,N2,8,57.5,20,1,1,,5,0,,,,1,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,1,FLD,A,N2,9,63.2,18,3,1,1,5,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,B,N2,1,62.5,12,2,1,2,5,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,1,FLD,B,N2,2,61.1,21,1,1,1,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,B,N2,3,62.5,29,1,1,2,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,B,N2,4,64.2,19,2,1,2,5,0,,,,1,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,1,FLD,B,N2,5,67.1,24,2,1,2,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,1,FLD,B,N2,6,63,18,1,1,1,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,1,FLD,B,N2,7,73.5,25,3,1,3,5,0,,,,2,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,1,FLD,B,N2,8,70,20,1,1,2,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,1,FLD,B,N2,9,66.5,24,2,1,2,5,0,,,,2,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,2,FLD,A,N2,1,56.5,27,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,FLD,A,N2,2,61.5,34,7,1,2,5,0,,,,,,,2,1,4,0,,,,,,,3,1,4,0,,,,,,,4,2,4,1,,,,1,3,
T3,2,FLD,A,N2,3,65.5,28,5,1,1,5,0,,,,,,,2,1,5,0,,,,,3,,3,1,4,1,,,,,,,4,,5,1,,,,,,
T3,2,FLD,A,N2,4,68,34,5,1,2,3,0,,,,,,,2,2,3,0,,,,,,,3,,5,0,,,,,3,,4,2,3,0,,,3,,,
T3,2,FLD,A,N2,5,72.5,39,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T3,2,FLD,A,N2,6,68.2,19,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,FLD,A,N2,7,67,33,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,FLD,A,N2,8,65,24,6,1,1,4,0,,,,,,,2,1,4,0,,,,,,,3,1,4,1,,,,,3,,4,1,5,0,,,,,,
T3,2,FLD,A,N2,9,67.4,20,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,FLD,B,N2,1,59.5,28,1,1,1,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,FLD,B,N2,2,63.2,33,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,FLD,B,N2,3,57.3,21,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T3,2,FLD,B,N2,4,66.2,30,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,FLD,B,N2,5,64.5,27,0,1,,5,0,,,,,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
