DATE,REP,WMGT,NRTE,SMPL,HILL,NTIL,NTShB,NSHShB,TIL,GL,DL,ShBL1,ShBL2,ShBL3,ShBL4,ShBL5,ShBL6
,1,AWD,N2,A,6,20,20,1,1,5,1,1,1,0,0,0,
,1,AWD,N2,A,6,,,1,2,5,1,1,0,0,0,0,
,1,AWD,N2,A,6,,,1,3,5,1,1,0,0,0,0,
,1,AWD,N2,A,6,,,1,4,5,,0,0,0,0,0,
,1,AWD,N2,A,7,25,23,0,1,5,,1,0,0,0,0,
,1,AWD,N2,A,7,,,1,2,5,,1,0,0,0,0,
,1,AWD,N2,A,7,,,1,3,5,1,0,0,0,0,0,
,1,AWD,N2,A,7,,,1,4,6,,0,0,0,0,0,0
,1,AWD,N2,A,8,19,19,1,1,6,,1,0,0,0,0,0
,1,AWD,N2,A,8,,,2,2,5,,0,0,0,0,0,
,1,AWD,N2,A,8,,,1,3,5,1,1,0,0,0,0,
,1,AWD,N2,A,8,,,1,4,5,,0,0,0,0,0,
,1,AWD,N2,A,9,15,15,1,1,5,1,0,0,0,0,0,
,1,AWD,N2,A,9,,,1,2,5,,1,0,0,0,0,
,1,AWD,N2,A,9,,,1,3,5,,1,0,0,0,0,
,1,AWD,N2,A,9,,,1,4,5,,0,0,0,0,0,
15-Mar-16,1,AWD,N2,B,1,21,21,1,1,5,1,1,0,0,0,0,
,1,AWD,N2,B,1,,,1,2,5,1,0,0,0,0,0,
,1,AWD,N2,B,1,,,2,3,6,,0,1,0,0,0,0
,1,AWD,N2,B,1,,,1,4,5,,1,0,0,0,0,
,1,AWD,N2,B,2,20,18,1,1,5,,1,0,1,0,0,
,1,AWD,N2,B,2,,,1,2,5,,0,0,0,0,0,
,1,AWD,N2,B,2,,,1,3,6,,1,1,0,0,0,0
,1,AWD,N2,B,2,,,2,4,6,,0,1,0,0,0,0
,1,AWD,N2,B,3,25,25,1,1,5,2,1,0,0,0,0,
,1,AWD,N2,B,3,,,1,2,5,1,1,1,0,0,0,
,1,AWD,N2,B,3,,,1,3,5,,0,0,1,0,0,
,1,AWD,N2,B,3,,,1,4,6,,1,0,0,0,1,0
,1,AWD,N2,B,4,24,20,0,1,5,1,0,0,0,0,0,
,1,AWD,N2,B,4,,,1,2,5,,0,1,0,0,0,
,1,AWD,N2,B,4,,,1,3,5,1,1,0,1,0,0,
,1,AWD,N2,B,4,,,1,4,5,,1,0,0,0,0,
,1,AWD,N2,B,5,14,10,1,1,5,,0,1,0,0,0,
,1,AWD,N2,B,5,,,1,2,5,,1,0,0,0,0,
,1,AWD,N2,B,5,,,1,3,5,1,0,0,0,0,0,
,1,AWD,N2,B,5,,,1,4,5,1,1,0,0,0,0,
,1,AWD,N2,B,6,19,17,1,1,5,1,0,1,0,0,0,
,1,AWD,N2,B,6,,,1,2,5,,0,0,0,0,0,
,1,AWD,N2,B,6,,,1,3,6,,1,0,1,0,0,0
,1,AWD,N2,B,6,,,1,4,5,,0,0,0,0,0,
,1,AWD,N2,B,7,23,21,1,1,5,2,0,0,0,0,0,
,1,AWD,N2,B,7,,,1,2,5,1,0,0,0,0,0,
,1,AWD,N2,B,7,,,1,3,5,1,0,0,0,0,0,
,1,AWD,N2,B,7,,,1,4,5,,0,0,0,0,0,
,1,AWD,N2,B,8,25,15,1,1,5,,1,0,0,0,0,
,1,AWD,N2,B,8,,,1,2,5,1,0,0,0,0,0,
,1,AWD,N2,B,8,,,1,3,6,,1,0,0,0,0,0
,1,AWD,N2,B,8,,,1,4,5,1,0,0,0,0,0,
,1,AWD,N2,B,9,19,17,1,1,5,,1,0,0,0,0,
,1,AWD,N2,B,9,,,1,2,5,,0,1,0,0,0,
,1,AWD,N2,B,9,,,1,3,5,1,1,0,0,0,0,
,1,AWD,N2,B,9,,,1,4,5,,0,0,0,0,0,
15-Mar-16,1,Flooded,N1,A,1,16,16,1,1,5,1,1,0,0,0,0,
,1,Flooded,N1,A,1,,,1,2,5,,0,0,0,0,0,
,1,Flooded,N1,A,1,,,3,3,5,2,1,0,0,0,0,
,1,Flooded,N1,A,1,,,1,4,5,1,0,0,0,0,0,
,1,Flooded,N1,A,2,26,17,1,1,5,,0,0,0,0,0,
,1,Flooded,N1,A,2,,,0,2,5,1,0,0,0,0,0,
,1,Flooded,N1,A,2,,,1,3,5,1,0,0,0,0,0,
,1,Flooded,N1,A,2,,,1,4,6,,0,0,0,0,0,0
,1,Flooded,N1,A,3,26,10,1,1,5,1,0,0,0,0,0,
,1,Flooded,N1,A,3,,,0,2,5,,0,0,0,0,0,
,1,Flooded,N1,A,3,,,0,3,5,,0,0,0,0,0,
,1,Flooded,N1,A,3,,,1,4,5,1,0,0,0,0,0,
,1,Flooded,N1,A,4,18,10,1,1,5,,0,0,0,0,0,
,1,Flooded,N1,A,4,,,0,2,5,,0,0,0,0,0,
,1,Flooded,N1,A,4,,,1,3,5,2,0,0,0,0,0,
,1,Flooded,N1,A,4,,,1,4,6,,0,0,0,0,0,0
,1,Flooded,N1,A,5,20,8,1,1,6,1,1,0,0,0,0,0
,1,Flooded,N1,A,5,,,1,2,5,1,0,0,0,0,0,
,1,Flooded,N1,A,5,,,0,3,5,,0,0,0,0,0,
,1,Flooded,N1,A,5,,,1,4,5,,0,0,0,0,0,
,1,Flooded,N1,A,6,17,13,1,1,5,1,1,0,0,0,0,
,1,Flooded,N1,A,6,,,1,2,5,1,0,0,0,0,0,
,1,Flooded,N1,A,6,,,0,3,5,1,0,0,0,0,0,
,1,Flooded,N1,A,6,,,1,4,5,,0,0,0,0,0,
,1,Flooded,N1,A,7,12,6,1,1,5,2,1,0,0,0,0,
,1,Flooded,N1,A,7,,,1,2,5,,0,0,0,0,0,
,1,Flooded,N1,A,7,,,0,3,5,,0,0,0,0,0,
,1,Flooded,N1,A,7,,,0,4,6,1,0,0,0,0,0,0
,1,Flooded,N1,A,8,22,13,1,1,5,,0,0,0,0,0,
,1,Flooded,N1,A,8,,,1,2,5,1,0,0,0,0,0,
,1,Flooded,N1,A,8,,,1,3,5,1,0,0,0,0,0,
,1,Flooded,N1,A,8,,,0,4,5,,0,0,0,0,0,
,1,Flooded,N1,A,9,17,11,1,1,5,1,0,0,0,0,0,
,1,Flooded,N1,A,9,,,1,2,6,,0,0,0,0,0,0
,1,Flooded,N1,A,9,,,0,3,5,1,0,0,0,0,0,
,1,Flooded,N1,A,9,,,1,4,5,2,0,0,0,0,0,
15-Mar-16,1,Flooded,N1,B,1,16,16,1,1,5,1,1,0,0,0,0,
,1,Flooded,N1,B,1,,,1,2,5,,0,0,0,0,0,
,1,Flooded,N1,B,1,,,3,3,5,2,1,0,0,0,0,
,1,Flooded,N1,B,1,,,1,4,5,1,0,0,0,0,0,
,1,Flooded,N1,B,2,26,17,1,1,5,,0,0,0,0,0,
,1,Flooded,N1,B,2,,,0,2,5,1,0,0,0,0,0,
,1,Flooded,N1,B,2,,,1,3,5,1,0,0,0,0,0,
,1,Flooded,N1,B,2,,,1,4,6,,0,0,0,0,0,0
,1,Flooded,N1,B,3,26,10,1,1,5,,0,0,0,0,0,
,1,Flooded,N1,B,3,,,0,2,5,,0,0,0,0,0,
,1,Flooded,N1,B,3,,,0,3,5,,0,0,0,0,0,
,1,Flooded,N1,B,3,,,1,4,5,1,0,0,0,0,0,
,1,Flooded,N1,B,4,18,10,1,1,5,,0,0,0,0,0,
,1,Flooded,N1,B,4,,,0,2,5,,0,0,0,0,0,
,1,Flooded,N1,B,4,,,1,3,5,2,0,0,0,0,0,
,1,Flooded,N1,B,4,,,1,4,6,,0,0,0,0,0,0
,1,Flooded,N1,B,5,20,8,1,1,6,1,1,0,0,0,0,0
,1,Flooded,N1,B,5,,,1,2,5,1,0,0,0,0,0,
,1,Flooded,N1,B,5,,,0,3,5,,1,0,0,0,0,
,1,Flooded,N1,B,5,,,1,4,5,,0,0,0,0,0,
,1,Flooded,N1,B,6,17,13,1,1,5,1,1,0,0,0,0,
,1,Flooded,N1,B,6,,,1,2,5,1,0,0,0,0,0,
,1,Flooded,N1,B,6,,,0,3,5,1,0,0,0,0,0,
,1,Flooded,N1,B,6,,,1,4,5,,0,0,0,0,0,
,1,Flooded,N1,B,7,12,6,1,1,5,2,1,0,0,0,0,
,1,Flooded,N1,B,7,,,1,2,5,,0,0,0,0,0,
,1,Flooded,N1,B,7,,,0,3,5,,0,0,0,0,0,
,1,Flooded,N1,B,7,,,0,4,6,1,0,0,0,0,0,0
,1,Flooded,N1,B,8,22,13,1,1,5,,0,0,0,0,0,
,1,Flooded,N1,B,8,,,1,2,5,1,0,0,0,0,0,
,1,Flooded,N1,B,8,,,1,3,5,1,0,0,0,0,0,
,1,Flooded,N1,B,8,,,0,4,5,,0,0,0,0,0,
,1,Flooded,N1,B,9,17,11,1,1,5,1,0,0,0,0,0,
,1,Flooded,N1,B,9,,,1,2,6,,0,0,0,0,0,0
,1,Flooded,N1,B,9,,,0,3,5,1,0,0,0,0,0,
,1,Flooded,N1,B,9,,,1,4,5,2,0,0,0,0,0,
15-Mar-16,1,Flooded,N2,A,1,27,17,1,1,5,,1,0,0,0,0,
,1,Flooded,N2,A,1,,,2,2,5,,1,0,0,0,0,
,1,Flooded,N2,A,1,,,1,3,5,,0,0,0,0,0,
,1,Flooded,N2,A,1,,,1,4,5,,1,0,0,0,0,
,1,Flooded,N2,A,2,18,15,1,1,5,1,1,0,0,0,0,
,1,Flooded,N2,A,2,,,2,2,5,1,1,0,0,0,0,
,1,Flooded,N2,A,2,,,1,3,5,,0,0,0,0,0,
,1,Flooded,N2,A,2,,,1,4,5,,1,0,0,0,0,
,1,Flooded,N2,A,3,23,20,1,1,5,1,1,0,0,0,0,
,1,Flooded,N2,A,3,,,2,2,5,,1,0,0,0,0,
,1,Flooded,N2,A,3,,,1,3,5,,1,0,0,0,0,
,1,Flooded,N2,A,3,,,1,4,5,,1,0,0,0,0,
,1,Flooded,N2,A,4,24,24,1,1,5,1,1,0,0,0,0,
,1,Flooded,N2,A,4,,,1,2,5,,0,1,0,0,0,
,1,Flooded,N2,A,4,,,2,3,5,,1,0,0,0,0,
,1,Flooded,N2,A,4,,,1,4,5,,0,0,0,0,0,
,1,Flooded,N2,A,5,15,15,0,1,5,,0,0,0,0,0,
,1,Flooded,N2,A,5,,,1,2,5,,0,0,0,0,0,
,1,Flooded,N2,A,5,,,1,3,5,1,0,0,0,0,0,
,1,Flooded,N2,A,5,,,1,4,5,,0,0,0,0,0,
,1,Flooded,N2,A,6,22,17,1,1,5,,1,0,0,0,0,
,1,Flooded,N2,A,6,,,1,2,5,,0,0,0,0,0,
,1,Flooded,N2,A,6,,,1,3,5,,1,0,0,0,0,
,1,Flooded,N2,A,6,,,0,4,5,,0,0,0,0,0,
,1,Flooded,N2,A,7,20,20,1,1,5,1,0,0,0,0,0,
,1,Flooded,N2,A,7,,,2,2,5,,1,0,0,0,0,
,1,Flooded,N2,A,7,,,1,3,5,,0,0,0,0,0,
,1,Flooded,N2,A,7,,,1,4,5,,0,0,0,0,0,
,1,Flooded,N2,A,8,24,19,1,1,5,,0,1,0,0,0,
,1,Flooded,N2,A,8,,,1,2,5,,1,0,0,0,0,
,1,Flooded,N2,A,8,,,2,3,5,,0,0,1,0,0,
,1,Flooded,N2,A,8,,,1,4,5,,1,0,0,0,0,
,1,Flooded,N2,A,9,23,16,1,1,5,,1,0,0,0,0,
,1,Flooded,N2,A,9,,,1,2,5,,1,0,0,0,0,
,1,Flooded,N2,A,9,,,1,3,5,,0,0,0,0,0,
,1,Flooded,N2,A,9,,,1,4,5,,1,0,0,0,0,
15-Mar-16,1,Flooded,N2,B,1,20,13,1,1,5,,0,1,0,0,0,
,1,Flooded,N2,B,1,,,1,2,5,,1,0,0,0,0,
,1,Flooded,N2,B,1,,,2,3,5,,1,0,0,0,0,
,1,Flooded,N2,B,1,,,1,4,5,,0,0,0,0,0,
,1,Flooded,N2,B,2,25,20,1,1,5,,1,0,0,0,0,
,1,Flooded,N2,B,2,,,2,2,5,,1,1,0,0,0,
,1,Flooded,N2,B,2,,,1,3,5,,0,0,0,0,0,
,1,Flooded,N2,B,2,,,2,4,5,,1,0,0,0,0,
,1,Flooded,N2,B,3,23,19,2,1,5,,1,0,0,0,0,
,1,Flooded,N2,B,3,,,1,2,5,,0,0,0,0,0,
,1,Flooded,N2,B,3,,,1,3,5,,1,0,0,0,0,
,1,Flooded,N2,B,3,,,2,4,5,,0,1,0,0,0,
,1,Flooded,N2,B,4,23,20,2,1,5,,0,0,0,0,0,
,1,Flooded,N2,B,4,,,2,2,5,,0,1,0,0,0,
,1,Flooded,N2,B,4,,,2,3,5,,1,1,0,0,0,
,1,Flooded,N2,B,4,,,1,4,5,,1,0,0,0,0,
,1,Flooded,N2,B,5,23,17,1,1,5,,0,0,1,0,0,
,1,Flooded,N2,B,5,,,3,2,5,,1,0,0,0,0,
,1,Flooded,N2,B,5,,,1,3,5,,1,0,0,0,0,
,1,Flooded,N2,B,5,,,1,4,5,,1,0,0,0,0,
,1,Flooded,N2,B,6,26,25,2,1,5,,1,1,0,0,0,
,1,Flooded,N2,B,6,,,3,2,5,,0,0,0,0,0,
,1,Flooded,N2,B,6,,,1,3,5,,0,0,0,0,0,
,1,Flooded,N2,B,6,,,2,4,5,,1,0,0,0,0,
,1,Flooded,N2,B,7,22,18,2,1,5,,1,0,0,0,0,
,1,Flooded,N2,B,7,,,1,2,5,,1,0,0,0,0,
,1,Flooded,N2,B,7,,,2,3,5,,0,1,0,0,0,
,1,Flooded,N2,B,7,,,2,4,5,,0,0,0,0,0,
,1,Flooded,N2,B,8,24,22,3,1,5,,1,0,0,0,0,
,1,Flooded,N2,B,8,,,2,2,5,,0,0,0,0,0,
,1,Flooded,N2,B,8,,,1,3,5,,1,0,0,0,0,
,1,Flooded,N2,B,8,,,1,4,5,,1,0,0,0,0,
,1,Flooded,N2,B,9,19,19,1,1,5,,1,0,0,0,0,
,1,Flooded,N2,B,9,,,2,2,5,,0,0,0,0,0,
,1,Flooded,N2,B,9,,,1,3,5,,1,0,0,0,0,
,1,Flooded,N2,B,9,,,1,4,5,,1,1,0,0,0,
15-Mar-16,2,AWD,N1, A,1,22,16,2,1,5,,1,0,2,0,0,
,2,AWD,N1, A,1,,,0,2,5,,0,0,0,0,0,
,2,AWD,N1, A,1,,,2,3,5,,0,1,0,0,0,
,2,AWD,N1, A,1,,,0,4,5,,0,0,0,0,0,
,2,AWD,N1, A,2,23,19,0,1,5,,0,0,0,0,0,
,2,AWD,N1, A,2,,,2,2,5,,0,0,0,0,0,
,2,AWD,N1, A,2,,,2,3,5,,0,0,0,0,0,
,2,AWD,N1, A,2,,,2,4,5,,0,0,0,0,0,
,2,AWD,N1, A,3,15,11,2,1,5,,1,0,0,0,0,
,2,AWD,N1, A,3,,,2,2,5,,0,1,0,2,0,
,2,AWD,N1, A,3,,,2,3,5,,0,0,0,0,2,
,2,AWD,N1, A,3,,,2,4,5,,1,2,0,0,0,
,2,AWD,N1, A,4,17,11,2,1,5,,1,0,0,0,0,
,2,AWD,N1, A,4,,,2,2,5,,0,0,0,0,0,
,2,AWD,N1, A,4,,,2,3,5,,0,0,0,0,0,
,2,AWD,N1, A,4,,,0,4,5,,0,0,0,0,0,
,2,AWD,N1, A,5,24,18,0,1,5,,0,0,0,0,0,
,2,AWD,N1, A,5,,,2,2,5,,1,0,2,0,0,
,2,AWD,N1, A,5,,,2,3,5,,2,0,0,0,0,
,2,AWD,N1, A,5,,,2,4,5,,0,0,0,0,0,
,2,AWD,N1, A,6,18,16,2,1,5,,1,0,0,0,0,
,2,AWD,N1, A,6,,,2,2,5,,0,0,0,0,0,
,2,AWD,N1, A,6,,,2,3,5,,2,0,0,0,0,
,2,AWD,N1, A,6,,,2,4,5,,1,0,0,0,0,
,2,AWD,N1, A,7,18,13,2,1,5,,0,0,0,0,0,
,2,AWD,N1, A,7,,,3,2,5,,0,0,0,0,0,
,2,AWD,N1, A,7,,,2,3,5,,0,0,0,0,0,
,2,AWD,N1, A,7,,,2,4,5,,0,0,0,0,0,
,2,AWD,N1, A,8,21,21,2,1,5,,0,1,0,0,0,
,2,AWD,N1, A,8,,,2,2,5,,0,2,0,0,0,
,2,AWD,N1, A,8,,,2,3,5,,1,2,0,0,0,
,2,AWD,N1, A,8,,,3,4,5,,0,0,0,0,0,
,2,AWD,N1, A,9,21,21,2,1,5,,0,0,0,2,1,
,2,AWD,N1, A,9,,,2,2,5,,0,0,0,0,0,
,2,AWD,N1, A,9,,,0,3,5,,0,0,0,0,1,
,2,AWD,N1, A,9,,,2,4,5,,0,0,0,1,0,
15-Mar-16,2,AWD,N1, B,1,15,15,2,1,5,,0,0,0,0,0,
,2,AWD,N1, B,1,,,2,2,5,,0,0,0,0,0,
,2,AWD,N1, B,1,,,2,3,5,,0,0,0,0,0,
,2,AWD,N1, B,1,,,0,4,5,,0,0,0,0,0,
,2,AWD,N1, B,2,18,15,3,1,5,,1,0,0,0,0,
,2,AWD,N1, B,2,,,0,2,5,,0,0,0,0,0,
,2,AWD,N1, B,2,,,2,3,5,,2,0,0,0,0,
,2,AWD,N1, B,2,,,2,4,5,,1,2,0,0,0,
,2,AWD,N1, B,3,17,9,2,1,5,,0,0,0,0,0,
,2,AWD,N1, B,3,,,2,2,5,,0,0,0,0,0,
,2,AWD,N1, B,3,,,0,3,5,,0,0,0,0,0,
,2,AWD,N1, B,3,,,0,4,5,,0,0,0,0,0,
,2,AWD,N1, B,4,20,8,2,1,5,,0,0,0,0,0,
,2,AWD,N1, B,4,,,2,2,5,,0,0,0,0,0,
,2,AWD,N1, B,4,,,0,3,5,,0,0,0,0,0,
,2,AWD,N1, B,4,,,2,4,5,,0,0,0,0,0,
,2,AWD,N1, B,5,20,15,3,1,5,,1,0,0,0,0,
,2,AWD,N1, B,5,,,2,2,5,,1,0,0,0,0,
,2,AWD,N1, B,5,,,2,3,5,,2,1,0,0,0,
,2,AWD,N1, B,5,,,2,4,5,,0,0,0,0,0,
,2,AWD,N1, B,6,24,17,2,1,5,,0,0,0,0,0,
,2,AWD,N1, B,6,,,0,2,5,,0,0,0,0,0,
,2,AWD,N1, B,6,,,0,3,5,,0,0,0,0,0,
,2,AWD,N1, B,6,,,2,4,5,,0,0,0,0,0,
,2,AWD,N1, B,7,23,18,2,1,5,,0,0,0,0,0,
,2,AWD,N1, B,7,,,2,2,5,,0,0,0,0,0,
,2,AWD,N1, B,7,,,2,3,5,,0,0,0,0,0,
,2,AWD,N1, B,7,,,2,4,5,,0,0,0,0,0,
,2,AWD,N1, B,8,19,19,2,1,5,,0,0,0,1,0,
,2,AWD,N1, B,8,,,2,2,5,,0,1,0,0,0,
,2,AWD,N1, B,8,,,2,3,5,,1,0,0,0,0,
,2,AWD,N1, B,8,,,2,4,5,,0,0,0,0,0,
,2,AWD,N1, B,9,23,17,2,1,5,,0,0,1,0,0,
,2,AWD,N1, B,9,,,2,2,5,,2,0,0,2,0,
,2,AWD,N1, B,9,,,2,3,5,,0,0,0,0,0,
,2,AWD,N1, B,9,,,2,4,5,,0,0,0,0,0,
15-Mar-16,2,AWD,N2,A,1,15,15,2,1,5,,1,1,0,0,0,
,2,AWD,N2,A,1,,,2,2,5,,1,0,0,0,0,
,2,AWD,N2,A,1,,,0,3,5,,0,0,0,0,0,
,2,AWD,N2,A,1,,,2,4,6,,0,0,1,0,0,0
,2,AWD,N2,A,2,7,7,2,1,5,,1,0,0,0,0,
,2,AWD,N2,A,2,,,2,2,5,,1,0,0,0,0,
,2,AWD,N2,A,2,,,0,3,5,,0,0,0,0,0,
,2,AWD,N2,A,2,,,2,4,5,,0,0,0,0,0,
,2,AWD,N2,A,3,24,24,0,1,5,,0,0,0,0,0,
,2,AWD,N2,A,3,,,2,2,5,,0,0,0,0,0,
,2,AWD,N2,A,3,,,2,3,5,,0,0,0,0,0,
,2,AWD,N2,A,3,,,2,4,6,1,0,0,0,0,0,0
,2,AWD,N2,A,4,18,18,2,1,6,,0,0,0,0,0,0
,2,AWD,N2,A,4,,,2,2,5,,0,0,0,0,0,
,2,AWD,N2,A,4,,,2,3,5,,0,0,0,0,0,
,2,AWD,N2,A,4,,,2,4,5,1,0,0,0,0,0,
,2,AWD,N2,A,5,21,16,2,1,5,,1,0,0,0,0,
,2,AWD,N2,A,5,,,0,2,5,,0,0,0,0,0,
,2,AWD,N2,A,5,,,2,3,5,,1,0,0,0,0,
,2,AWD,N2,A,5,,,2,4,5,,0,0,0,0,0,
,2,AWD,N2,A,6,21,11,2,1,5,,1,2,0,0,0,
,2,AWD,N2,A,6,,,3,2,5,,2,0,0,0,0,
,2,AWD,N2,A,6,,,3,3,5,,0,1,0,0,0,
,2,AWD,N2,A,6,,,3,4,5,,0,0,0,1,0,
,2,AWD,N2,A,7,25,18,3,1,5,,1,0,0,0,0,
,2,AWD,N2,A,7,,,2,2,5,1,2,0,0,0,0,
,2,AWD,N2,A,7,,,2,3,5,,0,0,0,0,0,
,2,AWD,N2,A,7,,,2,4,5,,1,0,0,0,0,
,2,AWD,N2,A,8,19,17,2,1,5,,1,1,0,0,1,
,2,AWD,N2,A,8,,,2,2,5,,1,1,0,0,0,
