TRT,REP,WMGT,SMPL,NRTE,HILL,HGHT,NTIL,NTShB,TIL1,SHB1,GL1,DL1,SLA1,SLB1,SLC1,SLD1,SLE1,SLF1,TIL2,SHB2,GL2,DL2,SLA2,SLB2,SLC2,SLD2,SLE2,SLF2,TIL3,SHB3,GL3,DL3,SLA3,SLB3,SLC3,SLD3,SLE3,SLF3,TIL4,SHB4,GL4,DL4,SLA4,SLB4,SLC4,SLD4,SLE4,SLF4
T3,2,PDL,B,N2,2,94.7,27,2,1,1,5,0,,,,1,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,3,97,22,6,1,3,5,0,,,,,,,2,3,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,2,PDL,B,N2,4,105,27,3,1,,4,1,,,1,1,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,2,PDL,B,N2,5,103.5,30,8,1,3,4,1,,,,1,,,2,2,4,1,,,,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,2,PDL,B,N2,6,101,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,7,102.3,25,3,1,2,5,0,,,,1,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,2,PDL,B,N2,8,93.5,19,2,1,,5,0,,,,2,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,9,101.6,16,1,1,1,5,0,,,,1,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,3,PDL,A,N2,1,99,35,17,1,2,4,1,,,,,,,2,1,3,0,,,,4,,,3,2,4,1,,1,2,1,,,4,2,4,1,,,3,,,
T3,3,PDL,A,N2,2,100,21,3,1,1,3,0,,,,,,,2,2,4,1,,,,,,,3,1,3,2,,,,,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,3,103,28,1,1,1,5,1,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,4,91.6,19,4,1,1,4,1,,,,,,,2,2,5,1,,,,,,,3,1,3,0,,,,,,,4,2,4,1,,,,,,
T3,3,PDL,A,N2,5,94,20,3,1,1,4,0,,,,,,,2,1,4,0,,,,,,,3,2,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,6,86,11,1,1,1,4,1,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,A,N2,7,99.5,19,1,1,1,4,1,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,8,91.5,16,3,1,,4,1,,,,,,,2,2,5,1,,,,,,,3,1,5,0,,,4,,,,4,,5,0,,,,,,
T3,3,PDL,A,N2,9,97,19,5,1,2,5,0,,,,,,,2,2,4,0,,,,,,,3,2,4,2,,,,,,,4,1,4,2,,,,,,
T3,3,PDL,B,N2,1,97,24,1,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,B,N2,2,94,13,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,B,N2,3,97,23,4,1,3,0,4,,,,,,,2,2,5,0,,,,,,,3,2,4,2,,,,,,,4,,2,3,,,2,3,,
T3,3,PDL,B,N2,4,93.5,21,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,B,N2,5,91,27,5,1,,4,1,,,,3,,,2,,4,1,,,,4,,,3,2,5,1,,,,,,,4,1,5,0,,,,,,
T3,3,PDL,B,N2,6,93,13,3,1,1,5,0,,,,,,,2,1,4,1,,,,,,,3,1,4,2,,,,,,,4,,4,0,,,,,,
T3,3,PDL,B,N2,7,95.5,20,6,1,1,4,0,,,,,,,2,2,4,1,,,,,,,3,2,4,0,,,,,,,4,1,5,0,,,,,,
T3,3,PDL,B,N2,8,97,21,6,1,1,5,1,,,,,,,2,2,5,2,,,,,,,3,1,5,0,,,,,,,4,1,4,0,,,,,,
T3,3,PDL,B,N2,9,97,16,2,1,2,5,0,,,,,,,2,,4,0,,,,,,,3,,4,1,,,,,,,4,,4,0,,,,,,
T3,4,PDL,A,N2,1,98.2,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T3,4,PDL,A,N2,2,101.5,29,4,1,2,5,0,,,1,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T3,4,PDL,A,N2,3,96.4,21,2,1,1,5,0,,,1,1,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,A,N2,4,99.8,28,3,1,1,4,1,,,1,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T3,4,PDL,A,N2,5,100,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T3,4,PDL,A,N2,6,103.5,25,8,1,2,4,1,,,1,1,,,2,3,4,1,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,A,N2,7,103,25,12,1,3,4,1,,,1,1,,,2,3,4,1,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,A,N2,8,106.5,28,9,1,2,4,1,,,1,1,,,2,3,4,1,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,A,N2,9,104,22,5,1,2,4,1,,,1,1,,,2,1,4,1,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,B,N2,1,102.5,34,9,1,2,5,0,,,1,1,,,2,2,5,0,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,B,N2,2,98.5,20,8,1,2,5,0,,,1,1,,,2,1,4,1,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,B,N2,3,95,19,4,1,2,5,0,,,1,1,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,B,N2,4,98.4,17,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,B,N2,5,98,20,2,1,2,5,0,,,1,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,B,N2,6,97.2,21,3,1,,5,0,,,1,1,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,5,0,,,,,,
T3,4,PDL,B,N2,7,101,23,11,1,3,4,1,,,2,2,,,2,3,5,0,,,2,2,2,,3,,4,1,,,,,,,4,,4,1,,,,,,
T3,4,PDL,B,N2,8,99.3,12,3,1,1,5,0,,,1,1,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T3,4,PDL,B,N2,9,92,18,2,1,1,5,0,,,,1,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T4,1,AWD,A,N0,1,77,16,2,1,,4,1,,,,,,,2,,4,0,,,,,,,3,2,4,0,,,,,1,,4,,4,0,,,,,,
T4,1,AWD,A,N0,2,79.5,12,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,3,76,17,2,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,2,4,0,,,,,1,
T4,1,AWD,A,N0,4,86,13,1,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,2,4,0,,,,,1,
T4,1,AWD,A,N0,5,74,15,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,6,70.5,17,1,1,,4,0,,,,,,,2,,4,0,,,,,,,3,2,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,7,73,23,2,1,,4,0,,,,,,,2,,4,0,,,,,,,3,3,4,0,,,,,,,4,,4,0,,,,,2,
T4,1,AWD,A,N0,8,77,18,1,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,2,4,0,,,,,1,
T4,1,AWD,A,N0,9,74.5,15,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,B,N0,1,75,13,1,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,2,4,0,,,,1,,
T4,1,AWD,B,N0,2,75,21,3,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,4,1,,,,,,,4,2,4,1,,,,,1,
T4,1,AWD,B,N0,3,79.5,22,2,1,,3,2,,,,,,,2,,3,2,,,,,,,3,2,4,1,,,,,,,4,,4,1,,,,,,
T4,1,AWD,B,N0,4,79,19,2,1,,3,2,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,3,4,1,,,,2,,
T4,1,AWD,B,N0,5,80,29,2,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,2,4,1,,,,1,,
T4,1,AWD,B,N0,6,75.5,21,2,1,,3,2,,,,,,,2,,4,1,,,,,,,3,3,4,1,,,,2,,,4,,4,1,,,,,,
T4,1,AWD,B,N0,7,74.5,12,2,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,3,4,1,,,,2,,
T4,1,AWD,B,N0,8,76,10,1,1,,3,2,,,,,,,2,,4,1,,,,,,,3,2,4,0,,,,1,,,4,,4,1,,,,,,
T4,1,AWD,B,N0,9,75,14,2,1,,4,1,,,,,,,2,,4,1,,,,,,,3,2,4,1,,,,,1,,4,,4,1,,,,,,
T4,2,AWD,A,N0,1,88.5,13,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,A,N0,2,90.6,15,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,A,N0,3,89,17,2,1,1,4,1,,,,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,A,N0,4,89.5,18,2,1,1,4,1,,,,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,A,N0,5,87,14,2,1,1,4,1,,,,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,A,N0,6,95,14,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,A,N0,7,85,7,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,A,N0,8,87,9,1,1,2,5,0,,,,1,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,A,N0,9,88.6,22,3,1,1,4,1,,,1,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,B,N0,1,84,16,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T4,2,AWD,B,N0,2,76,7,0,1,,5,0,,,,,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T4,2,AWD,B,N0,3,77.6,14,0,1,,5,0,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,4,82.2,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,B,N0,5,83.5,18,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,6,86,12,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,B,N0,7,64,8,0,1,,3,1,,,,,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,B,N0,8,81,11,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,2,AWD,B,N0,9,76.5,14,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T4,3,AWD,A,N0,1,69,11,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,2,64.5,11,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,3,75.7,10,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,4,77,13,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,5,69,12,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,6,76,13,2,1,2,2,0,,,,,,,2,1,1,4,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,7,76,19,1,1,1,3,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,8,74,17,1,1,2,3,3,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,9,68,12,4,1,2,3,2,,,,,,,2,2,1,4,,,,,,,3,1,3,2,,,1,,,,4,1,4,0,,,,,,
T4,3,AWD,B,N0,1,78.6,11,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,2,81,16,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,3,86,18,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,4,74,9,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,5,75.6,14,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,6,82,16,0,1,,3,1,,,,,,,2,,4,2,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,7,82.6,14,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,8,85,13,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,9,70,4,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,A,N0,1,78.5,21,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,2,78,14,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,A,N0,3,79.5,20,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,A,N0,4,73.5,11,0,1,,4,1,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,5,83,19,0,1,,5,0,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,A,N0,6,80,15,0,1,,5,0,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,A,N0,7,77,20,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,5,0,,,,,,
T4,4,AWD,A,N0,8,79.5,18,0,1,,5,0,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,A,N0,9,77.3,17,0,1,,5,0,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,B,N0,1,80.5,15,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T4,4,AWD,B,N0,2,76,16,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,B,N0,3,79,14,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,4,77,9,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,B,N0,5,82.3,12,0,1,,4,1,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,6,80.5,15,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,B,N0,7,82.6,21,2,1,1,5,0,,,,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,B,N0,8,83,20,2,1,1,5,0,,,,1,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T4,4,AWD,B,N0,9,82,14,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,1,94.5,18,3,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,3,5,0,,,,,2,
T5,1,AWD,A,N1,2,93,28,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,3,89.5,22,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,4,90,19,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,5,86.3,19,1,1,,4,0,,,,,,,2,,4,0,,,,,,,3,1,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,6,89.5,25,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,7,85,15,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,8,85.3,15,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,9,90.2,18,1,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,2,4,0,,,,,,
T5,1,AWD,B,N1,1,85.5,22,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,2,85.3,24,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,B,N1,3,88,24,1,1,,4,0,,,,,,,2,,4,0,,,,,,,3,2,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,4,94.5,13,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,5,94.3,24,1,1,,4,0,,,,,,,2,,4,0,,,,,,,3,3,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,6,95.3,9,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,7,86.5,16,2,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,2,4,0,,,,,1,
T5,1,AWD,B,N1,8,84.2,31,2,1,,4,0,,,,,,,2,,4,0,,,,,,,3,2,5,0,,,,,2,,4,,4,0,,,,,,
T5,1,AWD,B,N1,9,85.2,15,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,1,98.5,22,9,1,3,4,1,,,1,1,,,2,2,4,1,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,A,N1,2,97.6,23,7,1,2,4,1,,,1,1,,,2,2,4,1,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,A,N1,3,95,22,6,1,2,4,1,,,,1,,,2,2,4,1,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,A,N1,4,103.6,19,3,1,2,4,1,,,1,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,A,N1,5,98,23,5,1,2,4,1,,,1,1,,,2,2,4,1,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,A,N1,6,97,23,8,1,2,4,1,,,,1,,,2,2,4,1,,,2,2,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,A,N1,7,101.5,19,5,1,1,4,1,,,1,1,,,2,1,4,1,,,,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,A,N1,8,97.8,14,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,A,N1,9,102.3,24,7,1,3,5,0,,,1,1,,,2,2,5,0,,,1,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,B,N1,1,95.6,12,0,1,,5,0,,,,,,,2,,4,1,,,,,,,3,,5,0,,,,,,,4,,4,1,,,,,,
T5,2,AWD,B,N1,2,99,11,0,1,,4,1,,,,,,,2,,5,0,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,B,N1,3,94.3,20,8,1,2,4,1,,,1,1,,,2,3,4,1,,,,1,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,B,N1,4,99.5,20,2,1,1,4,1,,,1,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,B,N1,5,94.6,13,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,B,N1,6,98,20,3,1,1,4,1,,,1,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,B,N1,7,102,12,0,1,,4,1,,,,,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,B,N1,8,99,20,4,1,3,4,1,,,,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,2,AWD,B,N1,9,98,23,2,1,2,4,1,,,1,1,,,2,,4,1,,,,,,,3,,4,1,,,,,,,4,,4,1,,,,,,
T5,3,AWD,A,N1,1,86,12,4,1,1,4,0,,,,,,,2,1,4,0,,,,,,,3,1,4,0,,,,,,,4,1,4,0,,,,,,
T5,3,AWD,A,N1,2,92,23,14,1,,4,0,,,,,,,2,2,4,0,,,1,2,,,3,1,4,0,,,,,,,4,3,4,0,,,,,,
T5,3,AWD,A,N1,3,92.5,22,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,3,1,,,,,,
T5,3,AWD,A,N1,4,91.6,12,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,5,90,14,2,1,3,4,0,,,,,,,2,2,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,6,87,10,4,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,7,94,15,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,8,92.3,14,3,1,1,4,0,,,,,,,2,1,4,0,,,,,,,3,1,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,9,93.2,22,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,B,N1,1,89.6,20,4,1,2,4,0,,3,2,,,,2,3,4,2,,1,,,1,,3,2,4,1,,,,,,,4,1,3,0,,,,,,
T5,3,AWD,B,N1,2,90.7,15,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,B,N1,3,94.5,17,1,1,2,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,B,N1,4,85,19,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,B,N1,5,95.6,19,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,B,N1,6,87,10,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,B,N1,7,96,14,4,1,2,2,2,,,,,,,2,1,3,1,,,,,,,3,1,2,2,,,,,,,4,2,2,2,,,,,,
T5,3,AWD,B,N1,8,92,17,3,1,1,3,1,,,,,,,2,2,3,1,,,,,,,3,1,2,2,,,,,,,4,,4,0,,,,,,
T5,3,AWD,B,N1,9,86,16,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,A,N1,1,99,11,2,1,1,4,0,,,,,,,2,3,4,0,,,,,,,3,1,4,1,,1,,,,,4,,5,0,,,,,,
T5,4,AWD,A,N1,2,100,20,1,1,2,4,0,,,,,,,2,,5,0,,,,,,,3,1,4,1,,,,,,,4,,4,0,,,,,,
T5,4,AWD,A,N1,3,101,21,3,1,3,4,0,,,,,,,2,1,5,1,,,,,,,3,,4,1,,,,2,,,4,,4,0,,,,,,
T5,4,AWD,A,N1,4,100,16,5,1,3,4,0,,,,,,,2,4,1,4,,,,,,,3,4,1,2,,,,,,,4,2,4,1,,,,,,
T5,4,AWD,A,N1,5,100,18,3,1,2,3,1,,,,,,,2,2,4,1,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,A,N1,6,97,14,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,A,N1,7,96,17,7,1,2,4,0,,,,,,,2,2,5,0,,,,,,,3,2,4,0,,,,,,,4,2,4,0,,,,,,
T5,4,AWD,A,N1,8,101,15,5,1,3,5,1,,,,,,,2,1,4,2,,,,,,,3,2,4,1,,,,,,,4,2,3,2,,,,,,
T5,4,AWD,A,N1,9,75,9,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
